0,8.54171543121338,0.0935546875
1,8.540975952148438,0.1
2,8.540935134887695,0.1
3,8.540903663635254,0.1
4,8.540875244140626,0.103125
5,8.540824127197265,0.12578125
6,8.540706062316895,0.1267578125
7,8.540343093872071,0.14453125
8,8.539693069458007,0.148828125
9,8.538394165039062,0.15078125
10,8.536790657043458,0.1533203125
11,8.535111808776856,0.155859375
12,8.533475875854492,0.1685546875
13,8.531877136230468,0.172265625
14,8.529992485046387,0.1666015625
15,8.528573417663575,0.1796875
16,8.526405525207519,0.18515625
17,8.524772644042969,0.18671875
18,8.523111534118652,0.1873046875
19,8.521575736999512,0.19375
20,8.518838500976562,0.1853515625
21,8.516273689270019,0.20546875
22,8.514108657836914,0.1984375
23,8.511380767822265,0.198828125
24,8.509792900085449,0.2013671875
25,8.508054161071778,0.195703125
26,8.50702133178711,0.2099609375
27,8.505121040344239,0.20703125
28,8.503459930419922,0.2119140625
29,8.502778244018554,0.2060546875
30,8.501925277709962,0.2099609375
31,8.499932289123535,0.1990234375
32,8.499101257324218,0.2052734375
33,8.498411178588867,0.2099609375
34,8.49749698638916,0.2076171875
35,8.49591064453125,0.2171875
36,8.494985961914063,0.21796875
37,8.495407676696777,0.219921875
38,8.492937469482422,0.220703125
39,8.493053245544434,0.2197265625
40,8.492174530029297,0.219921875
41,8.49167251586914,0.2236328125
42,8.49012050628662,0.223046875
43,8.489403915405273,0.213671875
44,8.488502693176269,0.230078125
45,8.489333152770996,0.225
46,8.487156867980957,0.2240234375
47,8.48557071685791,0.236328125
48,8.485742378234864,0.2263671875
49,8.484575843811035,0.2328125
50,8.485531997680663,0.2302734375
51,8.482459831237794,0.237109375
52,8.482332992553712,0.24296875
53,8.48123722076416,0.2400390625
54,8.480088043212891,0.2326171875
55,8.479431343078613,0.234765625
56,8.477851867675781,0.2376953125
57,8.476677703857423,0.235546875
58,8.47667293548584,0.24296875
59,8.475517845153808,0.2396484375
60,8.474564552307129,0.2337890625
61,8.471992111206054,0.2388671875
62,8.471617507934571,0.2435546875
63,8.470595741271973,0.2390625
64,8.470412445068359,0.247265625
65,8.469015312194824,0.24140625
66,8.46760425567627,0.244921875
67,8.46769733428955,0.254296875
68,8.46792049407959,0.24921875
69,8.465810966491699,0.248828125
70,8.464977645874024,0.24140625
71,8.465739631652832,0.2435546875
72,8.462361717224121,0.24765625
73,8.460632705688477,0.260546875
74,8.46266574859619,0.2521484375
75,8.458956718444824,0.251953125
76,8.4568115234375,0.2552734375
77,8.458539009094238,0.2548828125
78,8.459703063964843,0.2416015625
79,8.456916427612304,0.2654296875
80,8.45713176727295,0.2578125
81,8.456000518798827,0.2587890625
82,8.453875923156739,0.261328125
83,8.456780433654785,0.255859375
84,8.454344177246094,0.2578125
85,8.454255676269531,0.2609375
86,8.45168342590332,0.2611328125
87,8.452017211914063,0.2560546875
88,8.448175048828125,0.266015625
89,8.450499725341796,0.2658203125
90,8.44856948852539,0.2744140625
91,8.449475479125976,0.2720703125
92,8.44709415435791,0.2748046875
93,8.44918212890625,0.260546875
94,8.447290992736816,0.2755859375
95,8.446603393554687,0.2732421875
96,8.445847702026366,0.2650390625
97,8.445133399963378,0.26171875
98,8.444840812683106,0.272265625
99,8.443588066101075,0.2646484375
100,8.444683456420899,0.2720703125
101,8.442188835144043,0.2666015625
102,8.443961334228515,0.2701171875
103,8.441085624694825,0.2681640625
